Date_Collected_yyyy-mm-dd,Sample_Frequency_Hrs,Filter_Tar_(B)_grams_(g),Filter_Sed_(A)_grams_(g),Sediment_grams_(g),Sediment_Calc_grams_(g),Sediment_Check_(Good/Bad)(±5%),Volume_Milliliters_(ml),Sedload_mg/l,Sedload_Calc_mg/l,Sedload_Check_(Good/Bad)(±5%),Nephelometric_Turbidity_Units_(NTU)
2003-04-10,6.0,0.0847,0.0851,0.0004,0.0003999999999999976,True,430.0,0.93,0.9302,True,1.02
2003-04-11,6.0,0.0826,0.0835,0.0009,0.000899999999999998,True,430.0,2.09,2.093,True,1.78
2003-04-12,6.0,0.082,0.0845,0.0025,0.0025000000000000022,True,440.0,5.68,5.682,True,2.04
2003-04-13,6.0,0.0853,0.0901,0.0048,0.004799999999999999,True,430.0,11.2,11.16,True,3.94
2003-04-14,6.0,0.0827,0.09,0.0073,0.007300000000000001,True,440.0,16.6,16.59,True,4.26
2003-04-15,6.0,0.0841,0.0882,0.0041,0.004100000000000006,True,450.0,9.11,9.111,True,2.2
2003-04-16,,0.0828,0.0894,0.0066,0.006599999999999995,True,830.0,7.95,7.952,True,2.55
2003-04-16,6.0,0.0794,0.0805,0.0011,0.0011000000000000038,True,420.0,2.62,2.619,True,1.07
2003-04-16,6.0,0.0824,0.0846,0.0022,0.0021999999999999936,True,450.0,4.89,4.889,True,2.12
2003-04-17,6.0,0.0785,0.0797,0.0012,0.0011999999999999927,True,420.0,2.86,2.857,True,0.149
2003-04-17,6.0,0.0821,0.0839,0.0018,0.001799999999999996,True,450.0,4.0,4.0,True,1.46
2003-04-18,6.0,0.0848,0.0854,0.0006,0.0006000000000000033,True,430.0,1.4,1.395,True,0.167
2003-04-19,6.0,0.0785,0.0796,0.0011,0.0011000000000000038,True,430.0,2.56,2.558,True,0.228
2003-04-20,6.0,0.078,0.0802,0.0022,0.0021999999999999936,True,420.0,5.24,5.238,True,0.118
2003-04-21,6.0,0.0785,0.081,0.0025,0.0025000000000000022,True,420.0,5.95,5.952,True,1.59
2003-04-22,6.0,0.0806,0.0847,0.0041,0.0040999999999999925,True,440.0,9.32,9.318,True,1.29
2003-04-23,6.0,0.0809,0.0838,0.0029,0.0029,True,430.0,6.74,6.744,True,1.7
2003-04-24,6.0,0.0871,0.0937,0.0066,0.006600000000000009,True,430.0,15.3,15.35,True,3.46
2003-04-25,6.0,0.0785,0.0817,0.0032,0.0031999999999999945,True,430.0,7.44,7.442,True,1.58
2003-04-26,6.0,0.0791,0.0817,0.0026,0.002599999999999991,True,440.0,5.91,5.909,True,1.31
2003-04-27,6.0,0.0792,0.0806,0.0014,0.0013999999999999985,True,440.0,3.18,3.182,True,0.135
2003-04-28,6.0,0.0811,0.0824,0.0013,0.0012999999999999956,True,440.0,2.95,2.955,True,0.19
2003-04-29,6.0,0.0792,0.0808,0.0016,0.0015999999999999903,True,440.0,3.64,3.636,True,1.3
2003-04-30,,0.0823,0.0857,0.0034,0.0034000000000000002,True,1900.0,1.79,1.789,True,1.32
2003-04-30,6.0,0.0782,0.0797,0.0015,0.0014999999999999875,True,430.0,3.49,3.488,True,0.145
2003-05-01,6.0,0.084,0.0857,0.0017,0.0016999999999999932,True,450.0,3.78,3.778,True,1.41
2003-05-02,6.0,0.084,0.0855,0.0015,0.0015000000000000013,True,440.0,3.41,3.409,True,1.32
2003-05-03,6.0,0.0847,0.0866,0.0019,0.001899999999999999,True,440.0,4.32,4.318,True,1.82
2003-05-04,6.0,0.0852,0.0891,0.0039,0.0039000000000000007,True,460.0,8.48,8.478,True,2.89
2003-05-05,6.0,0.0847,0.087,0.0043,0.0022999999999999965,False,440.0,9.77,5.227,False,1.73
2003-05-06,6.0,0.0845,0.0858,0.0013,0.0012999999999999956,True,440.0,2.95,2.955,True,1.55
2003-05-07,6.0,0.0843,0.0859,0.0016,0.0016000000000000042,True,430.0,3.72,3.721,True,1.48
2003-05-08,,0.0815,0.0855,0.004,0.0040000000000000036,True,1260.0,3.17,3.175,True,0.233
2003-05-08,6.0,0.0852,0.0869,0.0017,0.001700000000000007,True,430.0,3.95,3.953,True,1.17
2003-05-09,6.0,0.0844,0.0861,0.0017,0.0016999999999999932,True,440.0,3.86,3.864,True,1.45
2003-05-10,6.0,0.0844,0.0854,0.001,0.0010000000000000009,True,430.0,2.33,2.326,True,0.948
2003-05-11,6.0,0.0845,0.086,0.0015,0.0014999999999999875,True,440.0,3.41,3.409,True,1.7
2003-05-12,6.0,0.0838,0.0885,0.0047,0.004699999999999996,True,440.0,10.7,10.68,True,2.68
2003-05-13,6.0,0.0843,0.0903,0.006,0.006000000000000005,True,440.0,13.6,13.64,True,4.06
2003-05-14,6.0,0.0836,0.0922,0.0086,0.00860000000000001,True,430.0,20.0,20.0,True,5.44
2003-05-15,6.0,0.0839,0.1,0.0161,0.016100000000000003,True,440.0,36.6,36.59,True,8.54
2003-05-16,6.0,0.0844,0.0974,0.013,0.012999999999999998,True,440.0,29.5,29.55,True,5.14
2003-05-17,6.0,0.0847,0.0963,0.0116,0.0116,True,440.0,26.4,26.36,True,2.86
2003-05-18,6.0,0.085,0.0883,0.0033,0.0032999999999999974,True,450.0,7.33,7.333,True,2.24
2003-05-19,6.0,0.0841,0.0862,0.0021,0.0021000000000000046,True,430.0,4.88,4.884,True,1.47
2003-05-20,6.0,0.085,0.087,0.002,0.001999999999999988,True,450.0,4.44,4.444,True,1.12
2003-05-21,,0.0822,0.0862,0.004,0.0040000000000000036,True,740.0,5.41,5.405,True,2.23
2003-05-21,6.0,0.0808,0.0871,0.0063,0.0063,True,440.0,14.3,14.32,True,1.65
2003-05-21,6.0,0.082,0.0874,0.0054,0.005400000000000002,True,440.0,12.3,12.27,True,1.93
2003-05-22,6.0,0.082,0.092,0.01,0.009999999999999995,True,440.0,22.7,22.73,True,4.93
2003-05-23,6.0,0.0809,0.0994,0.0185,0.018500000000000003,True,450.0,41.1,41.11,True,9.24
2003-05-24,6.0,0.0828,0.0991,0.0163,0.016299999999999995,True,440.0,37.0,37.05,True,7.02
2003-05-25,6.0,0.0835,0.1018,0.0183,0.018299999999999997,True,440.0,41.6,41.59,True,7.55
2003-05-26,6.0,0.0843,0.104,0.0197,0.019699999999999995,True,450.0,43.8,43.78,True,6.15
2003-05-27,6.0,0.0829,0.1064,0.0235,0.023499999999999993,True,450.0,52.2,52.22,True,7.57
2003-05-28,6.0,0.084,0.0974,0.0134,0.013399999999999995,True,220.0,60.9,60.91,True,7.01
2003-05-29,,0.0818,0.0936,0.0118,0.011800000000000005,True,520.0,22.7,22.69,True,5.13
2003-05-29,,0.0821,0.0995,0.0174,0.0174,True,470.0,37.0,37.02,True,4.24
2003-05-29,6.0,0.0839,0.0987,0.0148,0.014799999999999994,True,440.0,33.6,33.64,True,7.36
2003-05-30,6.0,0.0835,0.1158,0.0323,0.032299999999999995,True,430.0,75.1,75.12,True,10.5
2003-05-31,6.0,0.0832,0.117,0.0338,0.03380000000000001,True,430.0,78.6,78.6,True,9.46
2003-06-01,6.0,0.0845,0.1167,0.0322,0.03219999999999999,True,420.0,76.7,76.67,True,4.68
2003-06-02,6.0,0.0849,0.146,0.0611,0.06109999999999999,True,420.0,145.0,145.5,True,2.46
2003-06-03,6.0,0.0834,0.1543,0.0709,0.07089999999999999,True,420.0,169.0,168.8,True,2.84
2003-06-04,6.0,0.0841,0.1248,0.0407,0.0407,True,430.0,94.7,94.65,True,2.04
2003-06-05,,0.0822,0.0866,0.0044,0.004400000000000001,True,829.0,5.31,5.308,True,0.149
2003-06-05,6.0,0.084,0.0895,0.0055,0.005499999999999991,True,220.0,25.0,25.0,True,2.37
2003-06-05,6.0,0.081,0.0933,0.0123,0.012299999999999991,True,430.0,28.6,28.6,True,1.64
2003-06-06,6.0,0.082,0.2274,0.1454,0.14539999999999997,True,450.0,323.0,323.1,True,1.49
2003-06-07,6.0,0.0819,0.1343,0.0524,0.0524,True,450.0,116.0,116.4,True,1.37
2003-06-08,6.0,0.0817,0.0898,0.0081,0.00810000000000001,True,440.0,18.4,18.41,True,1.69
2003-06-09,6.0,0.0813,0.0956,0.0143,0.014300000000000007,True,450.0,31.8,31.78,True,1.4
2003-06-10,6.0,0.0825,0.0862,0.0037,0.003699999999999995,True,450.0,8.22,8.222,True,1.28
2003-06-11,6.0,0.0818,0.085,0.0032,0.0032000000000000084,True,450.0,7.11,7.111,True,1.27
2003-06-12,6.0,0.0827,0.0863,0.0036,0.003600000000000006,True,230.0,15.7,15.65,True,1.19
2003-06-20,6.0,0.0815,0.0899,0.0084,0.00839999999999999,True,500.0,16.8,16.8,True,1.35
2003-06-21,6.0,0.0828,0.0865,0.0037,0.003699999999999995,True,500.0,7.4,7.4,True,1.06
2003-06-22,6.0,0.0815,0.0833,0.0018,0.001799999999999996,True,490.0,3.67,3.673,True,0.811
2003-06-23,6.0,0.082,0.0841,0.0021,0.0020999999999999908,True,490.0,4.29,4.286,True,1.05
2003-06-24,6.0,0.0819,0.0838,0.0019,0.001899999999999999,True,490.0,3.88,3.878,True,0.82
2003-06-25,6.0,0.0823,0.0849,0.0026,0.002600000000000005,True,490.0,5.31,5.306,True,0.675
2003-06-26,6.0,0.0827,0.0842,0.0015,0.0015000000000000013,True,490.0,3.06,3.061,True,0.666
2003-06-27,6.0,0.0818,0.0845,0.0027,0.002700000000000008,True,500.0,5.4,5.4,True,0.84
2003-06-28,6.0,0.0828,0.0846,0.0018,0.001799999999999996,True,490.0,3.67,3.673,True,0.589
2003-06-29,6.0,0.0834,0.086,0.0026,0.002599999999999991,True,500.0,5.2,5.2,True,0.962
2003-06-30,,0.0826,0.088,0.0054,0.005399999999999988,True,870.0,6.21,6.207,True,1.17
2003-06-30,6.0,0.085,0.0866,0.0016,0.0015999999999999903,True,510.0,3.14,3.137,True,1.08
2003-07-01,6.0,0.0838,0.0854,0.0016,0.0016000000000000042,True,500.0,3.2,3.2,True,0.811
2003-07-02,6.0,0.0839,0.0851,0.0012,0.0011999999999999927,True,250.0,4.8,4.8,True,0.644
2003-07-03,,0.0832,0.0859,0.0027,0.002700000000000008,True,750.0,3.6,3.6,True,4.13
2003-10-10,,0.082,0.0831,0.0011,0.0010999999999999899,True,440.0,2.5,2.5,True,0.541
2004-04-07,6.0,0.0815,0.0869,0.0054,0.005400000000000002,True,480.0,11.2,11.25,True,2.69
2004-04-07,6.0,0.0813,0.086,0.0047,0.004699999999999996,True,480.0,9.79,9.792,True,1.96
2004-04-08,6.0,0.0815,0.0847,0.0032,0.0031999999999999945,True,480.0,6.67,6.667,True,1.61
2004-04-09,6.0,0.0821,0.0837,0.0016,0.0015999999999999903,True,480.0,3.33,3.333,True,1.35
2004-04-10,6.0,0.0825,0.0847,0.0022,0.0021999999999999936,True,500.0,4.4,4.4,True,1.13
2004-04-11,6.0,0.0819,0.0837,0.0018,0.001799999999999996,True,500.0,3.6,3.6,True,1.42
2004-04-12,6.0,0.0815,0.0839,0.0024,0.0023999999999999994,True,480.0,5.0,5.0,True,1.68
2004-04-13,6.0,0.0827,0.0869,0.0042,0.004200000000000009,True,490.0,8.57,8.571,True,1.72
2004-04-14,6.0,0.0818,0.0837,0.0019,0.001899999999999999,True,490.0,3.88,3.878,True,1.31
2004-04-15,6.0,0.0822,0.0838,0.0016,0.0016000000000000042,True,490.0,3.27,3.265,True,1.06
2004-04-16,6.0,0.0813,0.083,0.0017,0.001700000000000007,True,490.0,3.47,3.469,True,0.918
2004-04-17,6.0,0.0812,0.0827,0.0015,0.0015000000000000013,True,480.0,3.12,3.125,True,0.901
2004-04-18,6.0,0.0816,0.0829,0.0013,0.0012999999999999956,True,480.0,2.71,2.708,True,0.717
2004-04-19,6.0,0.0819,0.0829,0.001,0.0010000000000000009,True,480.0,2.08,2.083,True,0.839
2004-04-20,6.0,0.0817,0.0832,0.0015,0.0015000000000000013,True,490.0,3.06,3.061,True,0.967
2004-04-21,6.0,0.0822,0.0832,0.001,0.0010000000000000009,True,480.0,2.08,2.083,True,0.902
2004-04-22,6.0,0.0826,0.0835,0.0009,0.000899999999999998,True,490.0,1.84,1.837,True,0.87
2004-04-23,6.0,0.0821,0.0832,0.0011,0.0010999999999999899,True,490.0,2.24,2.245,True,0.894
2004-04-24,6.0,0.0814,0.0832,0.0018,0.001799999999999996,True,500.0,3.6,3.6,True,1.5
2004-04-25,6.0,0.0818,0.0834,0.0016,0.0016000000000000042,True,500.0,3.2,3.2,True,1.01
2004-04-26,6.0,0.0819,0.0836,0.0017,0.0016999999999999932,True,490.0,3.47,3.469,True,0.871
2004-04-27,6.0,0.0813,0.084,0.0027,0.002700000000000008,True,480.0,5.62,5.625,True,1.54
2004-04-28,6.0,0.0815,0.086,0.0045,0.00449999999999999,True,470.0,9.57,9.574,True,2.59
2004-04-29,6.0,0.085,0.0864,0.0014,0.0013999999999999985,True,480.0,2.92,2.917,True,1.7
2004-04-29,6.0,0.0815,0.0836,0.0021,0.0020999999999999908,True,450.0,4.67,4.667,True,1.28
2004-04-30,6.0,0.0851,0.0866,0.0015,0.0015000000000000013,True,480.0,3.12,3.125,True,1.73
2004-05-01,6.0,0.0852,0.0874,0.0022,0.0022000000000000075,True,480.0,4.58,4.583,True,2.07
2004-05-02,6.0,0.0868,0.0919,0.0051,0.005099999999999993,True,480.0,10.6,10.63,True,3.31
2004-05-03,6.0,0.0867,0.0917,0.005,0.0050000000000000044,True,490.0,10.2,10.2,True,2.35
2004-05-04,6.0,0.0858,0.0878,0.002,0.0020000000000000018,True,250.0,8.0,8.0,True,2.69
2004-05-04,6.0,0.0847,0.0875,0.0028,0.002799999999999997,True,500.0,5.6,5.6,True,1.75
2004-05-05,6.0,0.085,0.0898,0.0048,0.004799999999999999,True,490.0,9.8,9.796,True,2.72
2004-05-06,6.0,0.0853,0.0886,0.0033,0.0032999999999999974,True,490.0,6.73,6.735,True,1.28
2004-05-07,6.0,0.0848,0.088,0.0032,0.0031999999999999945,True,500.0,6.4,6.4,True,2.28
2004-05-08,6.0,0.0855,0.0886,0.0031,0.0030999999999999917,True,490.0,6.33,6.327,True,1.55
2004-05-09,6.0,0.0842,0.0858,0.0016,0.0016000000000000042,True,490.0,3.27,3.265,True,1.12
2004-05-10,6.0,0.0844,0.0873,0.0029,0.0029,True,490.0,5.92,5.918,True,1.79
2004-05-11,6.0,0.0835,0.0861,0.0026,0.002599999999999991,True,480.0,5.42,5.417,True,1.91
2004-05-11,6.0,0.0855,0.0868,0.0013,0.0012999999999999956,True,250.0,5.2,5.2,True,1.73
2004-05-12,6.0,0.0845,0.0866,0.0021,0.0020999999999999908,True,480.0,4.38,4.375,True,1.43
2004-05-13,6.0,0.0836,0.0854,0.0018,0.00180000000000001,True,480.0,3.75,3.75,True,1.47
2004-05-14,6.0,0.0841,0.0857,0.0016,0.0016000000000000042,True,480.0,3.33,3.333,True,1.33
2004-05-15,6.0,0.0839,0.0847,0.0008,0.0007999999999999952,True,490.0,1.63,1.633,True,1.16
2004-05-16,6.0,0.0834,0.0867,0.0033,0.0032999999999999974,True,510.0,6.47,6.471,True,2.04
2004-05-17,6.0,0.0828,0.0852,0.0024,0.0023999999999999994,True,500.0,4.8,4.8,True,1.23
2004-05-18,6.0,0.0832,0.0854,0.0022,0.0022000000000000075,True,490.0,4.49,4.49,True,1.52
2004-05-19,6.0,0.0775,0.081,0.0035,0.003500000000000003,True,490.0,7.14,7.143,True,1.97
2004-05-20,6.0,0.0831,0.0862,0.0031,0.0031000000000000055,True,490.0,6.33,6.327,True,1.69
2004-05-21,6.0,0.0835,0.0851,0.0016,0.0015999999999999903,True,250.0,6.4,6.4,True,1.41
2004-05-21,6.0,0.0842,0.0868,0.0026,0.002600000000000005,True,480.0,5.42,5.417,True,1.41
2004-05-22,6.0,0.0842,0.0871,0.0029,0.0029,True,480.0,6.04,6.042,True,1.73
2004-05-23,6.0,0.0784,0.0805,0.0021,0.0021000000000000046,True,490.0,4.29,4.286,True,1.93
2004-05-24,6.0,0.0835,0.0861,0.0026,0.002599999999999991,True,500.0,5.2,5.2,True,1.3
2004-05-25,6.0,0.0791,0.0806,0.0015,0.0015000000000000013,True,500.0,3.0,3.0,True,0.885
2004-05-26,6.0,0.0842,0.0889,0.0057,0.00470000000000001,False,500.0,11.4,9.4,False,2.27
2004-05-27,6.0,0.0836,0.0995,0.0059,0.01590000000000001,False,490.0,12.0,32.45,False,6.31
2004-05-28,6.0,0.0831,0.1068,0.0037,0.023700000000000013,False,510.0,7.25,46.47,False,6.96
2004-05-29,6.0,0.0834,0.0925,0.0091,0.009099999999999997,True,500.0,18.2,18.2,True,3.56
2004-05-30,6.0,0.079,0.0847,0.0057,0.005699999999999997,True,490.0,11.6,11.63,True,2.5
2004-05-31,6.0,0.0849,0.0905,0.0056,0.005599999999999994,True,490.0,11.4,11.43,True,1.75
2004-06-01,6.0,0.0777,0.0809,0.0032,0.0031999999999999945,True,490.0,6.53,6.531,True,1.61
2004-06-02,6.0,0.0837,0.0861,0.0024,0.0023999999999999994,True,470.0,5.11,5.106,True,1.12
2004-06-02,6.0,0.0838,0.0851,0.0013,0.0012999999999999956,True,250.0,5.2,5.2,True,1.96
2004-06-03,6.0,0.0836,0.0876,0.004,0.0040000000000000036,True,460.0,8.7,8.696,True,1.85
2004-06-04,6.0,0.0837,0.0893,0.0056,0.005600000000000008,True,480.0,11.7,11.67,True,0.3
2004-06-05,6.0,0.0844,0.0903,0.0059,0.0059000000000000025,True,480.0,12.3,12.29,True,2.16
2004-06-06,6.0,0.0837,0.0904,0.0067,0.006699999999999998,True,480.0,14.0,13.96,True,2.74
2004-06-07,6.0,0.084,0.0887,0.0047,0.004699999999999996,True,480.0,9.79,9.792,True,1.29
2004-06-08,6.0,0.0848,0.1007,0.0159,0.015899999999999997,True,470.0,33.8,33.83,True,5.09
2004-06-09,6.0,0.0844,0.0902,0.0058,0.0058,True,480.0,12.1,12.08,True,1.73
2004-06-10,6.0,0.0839,0.0875,0.0036,0.003599999999999992,True,480.0,7.5,7.5,True,1.5
2004-06-11,6.0,0.0833,0.0872,0.0039,0.0039000000000000007,True,480.0,8.12,8.125,True,1.41
2004-06-12,6.0,0.0841,0.0863,0.0022,0.0022000000000000075,True,480.0,4.58,4.583,True,1.05
2004-06-13,6.0,0.0837,0.0861,0.0024,0.0023999999999999994,True,480.0,5.0,5.0,True,1.35
2004-06-14,6.0,0.0843,0.0859,0.0016,0.0016000000000000042,True,480.0,3.33,3.333,True,1.24
2004-06-15,6.0,0.0839,0.0848,0.0009,0.000899999999999998,True,480.0,1.88,1.875,True,1.19
2004-06-16,6.0,0.0839,0.0847,0.0008,0.0007999999999999952,True,250.0,3.2,3.2,True,1.07
2004-06-16,6.0,0.0845,0.0855,0.001,0.0010000000000000009,True,380.0,2.63,2.632,True,0.889
2004-06-17,6.0,0.0841,0.0856,0.0015,0.0015000000000000013,True,500.0,3.0,3.0,True,1.22
2004-06-18,6.0,0.0838,0.0852,0.0014,0.0013999999999999985,True,490.0,2.86,2.857,True,0.876
2004-06-19,6.0,0.0846,0.0856,0.001,0.0010000000000000009,True,500.0,2.0,2.0,True,0.824
2004-06-20,6.0,0.0847,0.086,0.0013,0.0012999999999999956,True,500.0,2.6,2.6,True,0.876
2004-06-21,6.0,0.0836,0.0852,0.0016,0.0016000000000000042,True,500.0,3.2,3.2,True,0.772
2004-06-22,6.0,0.0844,0.0855,0.0011,0.0011000000000000038,True,500.0,2.2,2.2,True,0.764
2004-06-23,6.0,0.0844,0.0855,0.0011,0.0011000000000000038,True,500.0,2.2,2.2,True,1.63
2004-06-24,6.0,0.0832,0.085,0.0018,0.00180000000000001,True,480.0,3.75,3.75,True,1.02
2004-06-24,6.0,0.0837,0.0843,0.0006,0.0006000000000000033,True,120.0,5.0,5.0,True,1.81
2004-06-25,6.0,0.0781,0.0799,0.0018,0.001799999999999996,True,500.0,3.6,3.6,True,0.768
2004-06-26,6.0,0.0831,0.0848,0.0017,0.001700000000000007,True,490.0,3.47,3.469,True,0.927
2004-06-27,6.0,0.0786,0.0801,0.0015,0.0015000000000000013,True,500.0,3.0,3.0,True,1.35
2004-06-28,6.0,0.0794,0.0929,0.0035,0.013499999999999998,False,500.0,7.0,27.0,False,9.93
2004-06-29,6.0,0.0833,0.0878,0.0045,0.004500000000000004,True,480.0,9.38,9.375,True,2.69
2004-06-30,6.0,0.0831,0.1045,0.0214,0.021400000000000002,True,480.0,44.6,44.58,True,12.7
2004-07-01,6.0,0.0852,0.0949,0.0097,0.0097,True,490.0,19.8,19.8,True,1.57
2004-07-02,6.0,0.0847,0.0901,0.0054,0.005400000000000002,True,490.0,11.0,11.02,True,0.988
2004-07-03,6.0,0.0843,0.087,0.0027,0.002699999999999994,True,490.0,5.51,5.51,True,0.628
2004-07-04,6.0,0.0786,0.0807,0.0021,0.0020999999999999908,True,490.0,4.29,4.286,True,0.779
2004-07-05,6.0,0.0792,0.08,0.0008,0.0007999999999999952,True,490.0,1.63,1.633,True,0.886
2004-07-06,6.0,0.0847,0.0852,0.0005,0.0005000000000000004,True,480.0,1.04,1.042,True,0.658
2004-07-07,6.0,0.0847,0.0856,0.0009,0.000899999999999998,True,470.0,1.91,1.915,True,0.975
2004-07-08,6.0,0.0845,0.0849,0.0004,0.0003999999999999976,True,480.0,0.833,0.8333,True,0.436
2004-07-09,6.0,0.0842,0.0849,0.0007,0.0007000000000000062,True,490.0,1.43,1.429,True,0.864
2004-07-10,6.0,0.0828,0.0831,0.0003,0.0002999999999999947,True,490.0,0.612,0.6122,True,0.569
2004-07-11,6.0,0.0846,0.0849,0.0003,0.0003000000000000086,True,490.0,0.612,0.6122,True,0.728
2004-07-12,6.0,0.0844,0.0854,0.001,0.0010000000000000009,True,500.0,2.0,2.0,True,0.921
2004-07-13,6.0,0.0845,0.0858,0.0013,0.0012999999999999956,True,500.0,2.6,2.6,True,0.9
2004-07-14,6.0,0.0844,0.0849,0.0005,0.0005000000000000004,True,500.0,1.0,1.0,True,0.771
2004-07-15,6.0,0.0845,0.0852,0.0007,0.0006999999999999923,True,500.0,1.4,1.4,True,1.29
2004-07-16,6.0,0.084,0.0848,0.0008,0.0007999999999999952,True,490.0,1.63,1.633,True,0.724
2004-07-17,6.0,0.0835,0.0849,0.0014,0.0013999999999999985,True,490.0,2.86,2.857,True,1.24
2004-10-07,,0.0825,0.0841,0.0016,0.0015999999999999903,True,730.0,2.19,2.192,True,1.11
2005-03-14,,0.0839,0.0849,0.001,0.0010000000000000009,True,850.0,1.18,1.176,True,1.21
2005-04-21,,0.0856,0.0866,0.001,0.0010000000000000009,True,600.0,1.67,1.667,True,1.72
2005-04-21,6.0,0.0851,0.092,0.0069,0.006900000000000003,True,490.0,14.1,14.08,True,1.05
2005-04-22,6.0,0.0845,0.088,0.0035,0.0034999999999999892,True,450.0,7.78,7.778,True,1.78
2005-04-23,6.0,0.0844,0.0882,0.0038,0.003799999999999998,True,460.0,8.26,8.261,True,2.53
2005-04-24,6.0,0.0853,0.0908,0.0055,0.005500000000000005,True,480.0,11.5,11.46,True,2.8
2005-04-25,6.0,0.0853,0.0935,0.0082,0.008199999999999999,True,460.0,17.8,17.83,True,3.97
2005-04-26,6.0,0.0857,0.092,0.0063,0.0063,True,460.0,13.7,13.7,True,3.67
2005-04-27,6.0,0.0844,0.0915,0.0071,0.007099999999999995,True,450.0,15.8,15.78,True,3.9
2005-04-28,6.0,0.0853,0.09,0.0047,0.004699999999999996,True,460.0,10.2,10.22,True,1.83
2005-04-29,6.0,0.0848,0.0872,0.0024,0.0023999999999999994,True,450.0,5.35,5.333,True,1.57
2005-04-30,6.0,0.0867,0.0877,0.001,0.0010000000000000009,True,450.0,2.22,2.222,True,1.21
2005-05-01,6.0,0.0841,0.0863,0.0022,0.0022000000000000075,True,460.0,4.78,4.783,True,1.33
2005-05-02,6.0,0.0846,0.0865,0.0019,0.001899999999999999,True,450.0,4.22,4.222,True,1.49
2005-05-03,,0.0831,0.0855,0.0024,0.0024000000000000132,True,550.0,4.36,4.364,True,1.66
2005-05-03,,0.0825,0.0852,0.0027,0.002699999999999994,True,610.0,4.43,4.426,True,2.06
2005-05-03,6.0,0.0851,0.0863,0.0012,0.0012000000000000066,True,220.0,5.45,5.455,True,2.36
2005-05-03,6.0,0.0844,0.0865,0.0021,0.0020999999999999908,True,440.0,4.77,4.773,True,1.45
2005-05-04,6.0,0.084,0.087,0.003,0.002999999999999989,True,450.0,6.67,6.667,True,2.0
2005-05-05,6.0,0.084,0.0868,0.0028,0.002799999999999997,True,460.0,6.09,6.087,True,1.56
2005-05-06,6.0,0.0842,0.0888,0.0046,0.004600000000000007,True,460.0,10.0,10.0,True,3.13
2005-05-07,6.0,0.0836,0.0991,0.0155,0.0155,True,460.0,33.7,33.7,True,8.31
2005-05-08,6.0,0.084,0.0901,0.0061,0.006099999999999994,True,460.0,13.3,13.26,True,3.88
2005-05-09,6.0,0.0833,0.0903,0.007,0.007000000000000006,True,460.0,15.4,15.22,True,3.4
2005-05-10,6.0,0.0837,0.0888,0.0051,0.005100000000000007,True,460.0,11.1,11.09,True,2.7
2005-05-11,6.0,0.0838,0.0871,0.0033,0.0032999999999999974,True,450.0,7.33,7.333,True,1.56
2005-05-12,6.0,0.084,0.0874,0.0034,0.0034000000000000002,True,450.0,7.56,7.556,True,1.68
2005-05-13,6.0,0.0832,0.0863,0.0031,0.0031000000000000055,True,450.0,6.89,6.889,True,1.33
2005-05-14,6.0,0.0834,0.085,0.0016,0.0016000000000000042,True,460.0,3.48,3.478,True,1.12
2005-05-15,6.0,0.0847,0.088,0.0033,0.0032999999999999974,True,450.0,7.33,7.333,True,1.88
2005-05-16,6.0,0.0847,0.1024,0.0177,0.017700000000000007,True,450.0,39.3,39.33,True,7.76
2005-05-17,,0.0853,0.0923,0.007,0.006999999999999992,True,640.0,10.9,10.94,True,3.36
2005-05-17,6.0,0.0846,0.092,0.0074,0.007400000000000004,True,430.0,17.2,17.21,True,2.77
2005-05-17,6.0,0.0847,0.0909,0.0062,0.006199999999999997,True,230.0,27.0,26.96,True,7.31
2005-05-18,6.0,0.0847,0.0898,0.0051,0.005100000000000007,True,430.0,11.9,11.86,True,2.08
2005-05-19,6.0,0.0849,0.0926,0.0077,0.0076999999999999985,True,430.0,17.9,17.91,True,3.0
2005-05-20,6.0,0.0842,0.0883,0.0041,0.004100000000000006,True,440.0,9.32,9.318,True,1.77
2005-05-21,6.0,0.0847,0.089,0.0043,0.004299999999999998,True,440.0,9.77,9.773,True,1.74
2005-05-22,6.0,0.0849,0.0904,0.0055,0.005499999999999991,True,440.0,12.5,12.5,True,2.28
2005-05-23,,0.0851,0.0941,0.009,0.009000000000000008,True,740.0,12.2,12.16,True,1.84
2005-05-23,,0.0853,0.0882,0.0029,0.0029,True,270.0,10.7,10.74,True,2.75
2005-05-23,6.0,0.0845,0.0863,0.0018,0.001799999999999996,True,220.0,8.18,8.182,True,2.14
2005-05-23,6.0,0.0849,0.087,0.0021,0.0020999999999999908,True,430.0,4.88,4.884,True,2.03
2005-05-24,6.0,0.0845,0.0864,0.0019,0.001899999999999999,True,420.0,4.52,4.524,True,1.22
2005-05-25,6.0,0.0843,0.0871,0.0028,0.002799999999999997,True,430.0,6.51,6.512,True,1.01
2005-05-26,6.0,0.0846,0.0867,0.0021,0.0021000000000000046,True,440.0,4.77,4.773,True,1.1
2005-05-27,6.0,0.0848,0.0873,0.0025,0.0025000000000000022,True,440.0,5.68,5.682,True,1.65
2005-05-28,6.0,0.0848,0.0875,0.0027,0.002699999999999994,True,440.0,6.14,6.136,True,2.23
2005-05-29,6.0,0.0846,0.0872,0.0026,0.002600000000000005,True,440.0,5.91,5.909,True,1.31
2005-05-30,6.0,0.0845,0.0876,0.0031,0.0030999999999999917,True,450.0,6.89,6.889,True,1.78
